_ID, TimeSt,Country,Province,City,Latitude,Longitude,Closest POI,Distance(Km)
5249482,2017-06-21 09:51:41.417,CA,AB,Edmonton,53.54221,-113.52337,POI1 or POI2,3670.9071804344744
5250042,2017-06-21 06:51:42.803,CA,AB,Calgary,51.09338,-114.07193,POI1 or POI2,3747.2464059527642
5250122,2017-06-21 10:51:47.437,CA,AB,Edmonton,53.52035,-113.63915,POI1 or POI2,3678.776764790161
5250370,2017-06-21 02:51:44.897,CA,AB,Calgary,51.05402,-113.96519,POI1 or POI2,3740.700179746423
5250620,2017-06-21 09:51:47.133,CA,QC,Repentigny,45.7408,-73.4572,POI3,798.1260082226449
5250745,2017-06-21 08:51:47.963,CA,AB,Edmonton,53.55969,-113.55077,POI1 or POI2,3672.491859283545
5250837,2017-06-21 07:51:45.470,CA,BC,Vancouver,49.26281,-123.06928,POI1 or POI2,4417.303111432625
5250895,2017-06-21 00:51:47.117,CA,BC,Golden,51.3065,-116.954,POI1 or POI2,3939.6445105776907
5250988,2017-06-21 16:51:47.127,CA,QC,Montréal,45.47835,-73.61535,POI3,810.7415447079892
5251059,2017-06-21 09:51:47.483,CA,AB,Edmonton,53.5074,-113.675,POI1 or POI2,3681.292253474964
5251325,2017-06-21 21:51:47.593,CA,AB,Edmonton,53.4555,-113.559,POI1 or POI2,3674.3197892356425
5251650,2017-06-21 22:51:53.920,CA,AB,Camrose,53.01305,-112.83115,POI1 or POI2,3631.8346987514155
5251734,2017-06-21 17:51:50.850,CA,ON,Toronto,43.76751,-79.50437,POI1 or POI2,1297.6481377124783
5252196,2017-06-21 04:51:57.780,CA,ON,Brampton,43.71463,-79.7474,POI1 or POI2,1317.980221140464
5252577,2017-06-21 13:51:57.740,CA,BC,Vancouver,49.2767,-123.13,POI1 or POI2,4421.024588951638
5252590,2017-06-21 14:51:58.210,CA,BC,Richmond,49.17844,-123.1333,POI1 or POI2,4424.597287160831
5252889,2017-06-21 11:52:01.363,CA,AB,Calgary,51.0453,-114.22,POI1 or POI2,3758.382280352926
5252945,2017-06-21 06:52:01.423,CA,AB,Calgary,51.0848,-114.128,POI1 or POI2,3751.2677393540553
5253042,2017-06-21 10:52:01.250,CA,AB,Grande Prairie,55.1568,-118.789,POI1 or POI2,3987.592995575889
5253308,2017-06-21 14:52:01.300,CA,AB,Fort Saskatchewan,53.7168,-113.2187,POI1 or POI2,3648.8919579705857
5253564,2017-06-21 17:52:02.703,CA,AB,Edmonton,53.61041,-113.43354,POI1 or POI2,3664.193274292016
5253730,2017-06-21 01:52:01.337,CA,AB,Calgary,50.902,-114.097,POI1 or POI2,3752.8448918967892
5253777,2017-06-21 08:52:01.940,CA,NB,Fredericton,45.9547,-66.6503,POI4,277.8395814974136
5253821,2017-06-21 11:52:02.200,CA,AB,Edmonton,53.59444,-113.54628,POI1 or POI2,3671.7754125076717
5253827,2017-06-21 20:52:02.297,CA,AB,Edmonton,53.4996,-113.575,POI1 or POI2,3674.821737673281
5253923,2017-06-21 03:52:05.063,CA,MB,Winnipeg,49.88223,-97.25279,POI1 or POI2,2579.9745602447124
5254013,2017-06-21 00:52:06.980,CA,AB,Edmonton,53.43866,-113.52191,POI1 or POI2,3672.091457314698
5254615,2017-06-21 11:52:11.537,CA,AB,Edmonton,53.4713,-113.485,POI1 or POI2,3669.258386170484
5254866,2017-06-21 03:52:11.763,CA,ON,North Bay,46.341,-79.4412,POI1 or POI2,1259.9749653448337
5255145,2017-06-21 11:52:13.217,CA,BC,Surrey,49.15843,-122.75522,POI1 or POI2,4399.123155283875
5255545,2017-06-21 06:52:12.743,CA,ON,Mississauga,43.60592,-79.6544,POI1 or POI2,1313.4866768370894
5255624,2017-06-21 19:52:12.767,CA,BC,Victoria,48.44914,-123.36442,POI1 or POI2,4466.1845491110835
5255639,2017-06-21 17:52:12.830,CA,ON,Brampton,43.66849,-79.82191,POI1 or POI2,1324.9773489946144
5255695,2017-06-21 08:52:16.227,CA,QC,Montréal,45.6647,-73.5507,POI3,805.3645023190486
5255877,2017-06-21 09:52:17.333,CA,AB,Edmonton,53.50982,-113.44132,POI1 or POI2,3665.915086965954
5256206,2017-06-21 06:52:15.697,CA,BC,Surrey,49.1797,-122.87,POI1 or POI2,4406.345984139012
5256244,2017-06-21 09:52:16.593,CA,AB,Edmonton,53.58467,-113.39611,POI1 or POI2,3662.0453764618455
5256315,2017-06-21 12:52:18.023,CA,ON,Port Stanley,42.67824,-81.20277,POI1 or POI2,1461.9886980285958
5256422,2017-06-21 05:52:18.867,CA,AB,Red Deer,52.13485,-113.86208,POI1 or POI2,3713.842458152933
5256633,2017-06-21 04:52:17.883,CA,ON,Mississauga,43.5873,-79.6302,POI1 or POI2,1312.080969855864
5256658,2017-06-21 19:52:18.063,CA,AB,Calgary,51.04253,-114.14278,POI1 or POI2,3753.133307259956
5256666,2017-06-21 01:52:18.287,CA,AB,Edmonton,53.51438,-113.44628,POI1 or POI2,3666.1852715694617
5256867,2017-06-21 09:52:19.393,CA,BC,Delta,49.02158,-123.07628,POI1 or POI2,4426.028581750215
5257111,2017-06-21 14:52:19.560,CA,AB,Edmonton,53.5708,-113.61312,POI1 or POI2,3676.446063281633
5257259,2017-06-21 12:52:17.910,CA,AB,Calgary,50.9883,-113.93629,POI1 or POI2,3740.0291152734467
5257656,2017-06-21 15:52:19.850,CA,AB,Edmonton,53.41256,-113.44022,POI1 or POI2,3667.0428148590117
5257997,2017-06-21 16:52:22.043,CA,ON,Toronto,35.77913,51.33796,POI4,8865.491936407609
5258484,2017-06-21 21:52:25.973,CA,QC,Saint-Hyacinthe,45.6393,-72.95626,POI3,759.1949066664662
5258611,2017-06-21 16:52:26.757,CA,AB,Calgary,51.0479,-114.0,POI1 or POI2,3743.2145277156455
5258795,2017-06-21 01:52:26.620,CA,QC,Gatineau,45.43553,-75.78757,POI3,980.1073129051152
5258833,2017-06-21 22:52:26.737,CA,BC,Surrey,49.19025,-122.84807,POI1 or POI2,4404.471595267865
5258906,2017-06-21 16:52:26.753,CA,ON,Whitchurch-Stouffville,43.967,-79.25,POI1 or POI2,1272.9950034196675
5259080,2017-06-21 14:52:28.580,CA,AB,Grande Prairie,55.17666,-118.82536,POI1 or POI2,3989.5840041072447
5259333,2017-06-21 06:52:27.550,CA,ON,Point Edward,42.99401,-82.43007,POI1 or POI2,1547.860881591492
5259414,2017-06-21 08:52:27.747,CA,BC,Burnaby,49.22327,-122.98366,POI1 or POI2,4412.728394588563
5260201,2017-06-21 02:52:29.843,CA,MB,Winnipeg,49.88288,-97.21393,POI1 or POI2,2577.191088026754
5260375,2017-06-21 20:52:31.370,CA,SK,Willow Bunch,49.39182,-105.63638,POI1 or POI2,3185.447811551386
5260708,2017-06-21 17:52:31.597,CA,AB,Pollockville,51.0081,-111.562,POI1 or POI2,3575.9798923010735
5260828,2017-06-21 15:52:33.147,CA,AB,Calgary,51.06305,-114.18022,POI1 or POI2,3755.2910569851915
5260923,2017-06-21 10:52:32.697,CA,QC,Bishopton,45.6994,-71.45895,POI3,643.0386036719782
5261053,2017-06-21 18:52:33.860,CA,AB,Calgary,50.93642,-114.01759,POI1 or POI2,3746.673343605149
5261119,2017-06-21 08:52:33.127,CA,AB,Edmonton,53.5162,-113.437,POI1 or POI2,3665.553613733377
5261254,2017-06-21 13:52:35.077,CA,ON,Mississauga,43.58702,-79.64402,POI1 or POI2,1313.1692324002208
5261303,2017-06-21 01:52:36.547,CA,ON,Thunder Bay,48.38024,-89.25193,POI1 or POI2,1999.958636270018
5261385,2017-06-21 07:52:33.187,CA,AB,Rockyford,51.2344,-113.134,POI1 or POI2,3680.161303418172
5261487,2017-06-21 11:52:33.717,CA,AB,Calgary,50.93389,-114.03153,POI1 or POI2,3747.6845539565134
5261556,2017-06-21 13:52:34.593,CA,ON,Mississauga,43.63965,-79.62478,POI1 or POI2,1310.2950354751304
5262000,2017-06-21 09:52:33.573,CA,ON,Concord,43.81371,-79.50376,POI1 or POI2,1296.4698115327615
5262698,2017-06-21 21:52:37.863,CA,NL,St. John's,47.5565,-52.764,POI4,842.4114741993299
5263285,2017-06-21 07:52:39.597,CA,AB,Ponoka,52.67209,-113.59704,POI1 or POI2,3687.564673979943
5263585,2017-06-21 03:52:41.817,CA,AB,Edmonton,53.45567,-113.42243,POI1 or POI2,3665.3376244905876
5264123,2017-06-21 09:52:43.207,CA,AB,Edmonton,53.51351,-113.68959,POI1 or POI2,3682.173773373433
5264717,2017-06-21 08:52:48.870,CA,AB,Stettler,52.3232,-112.7168,POI1 or POI2,3633.7101957140194
5264779,2017-06-21 19:52:48.263,CA,AB,Edmonton,53.46002,-113.38025,POI1 or POI2,3662.510416818469
5264892,2017-06-21 10:52:51.197,CA,AB,Edmonton,53.5338,-113.50146,POI1 or POI2,3669.571672173717
5265247,2017-06-21 13:52:51.123,CA,AB,Edmonton,53.44182,-113.53421,POI1 or POI2,3672.8608895758066
5265336,2017-06-21 22:52:52.060,CA,ON,Milton,43.5187,-79.8292,POI1 or POI2,1329.4639078169114
5265709,2017-06-21 17:52:49.377,CA,AB,Edmonton,53.4557,-113.4224,POI1 or POI2,3665.3352817816267
5265780,2017-06-21 17:52:50.107,CA,ON,Toronto,43.7083,-79.3968,POI1 or POI2,1290.709384147797
5265878,2017-06-21 10:52:51.360,CA,AB,Calgary,51.1466,-114.182,POI1 or POI2,3753.737488048247
5266084,2017-06-21 16:52:48.637,CA,AB,Lake Louise,51.4333,-116.1833,POI1 or POI2,3884.443953313135
5266145,2017-06-21 19:52:50.450,CA,ON,Toronto,43.7066,-79.3967,POI1 or POI2,1290.744459022426
5267551,2017-06-21 05:53:03.337,CA,AB,Calgary,50.963,-114.073,POI1 or POI2,3749.9465468556655
5267558,2017-06-21 01:53:01.813,CA,AB,Strathcona,53.55451,-113.27186,POI1 or POI2,3654.2510033910835
5267950,2017-06-21 22:53:03.490,CA,AB,Calgary,51.17341,-114.11633,POI1 or POI2,3748.701972256921
5269405,2017-06-21 20:53:07.820,CA,QC,Pte Aux Trembles,45.67568,-73.51935,POI3,802.926707330741
5270549,2017-06-21 09:53:12.437,CA,SK,Saskatoon,52.09272,-106.85268,POI1 or POI2,3239.1071416367895
5270632,2017-06-21 08:53:13.557,CA,ON,Thunder Bay,48.417,-89.256,POI1 or POI2,2000.2850371667234
5270680,2017-06-21 17:53:13.837,CA,ON,Sudbury,46.5081,-80.945,POI1 or POI2,1375.0488687952413
5270813,2017-06-21 00:53:13.957,CA,QC,Beauharnois,45.31532,-73.87031,POI3,831.3798068040188
5271044,2017-06-21 19:53:17.020,CA,MB,Winnipeg,49.92424,-97.17013,POI1 or POI2,2573.936647663061
5271079,2017-06-21 07:53:13.890,CA,ON,Toronto,43.66504,-79.34117,POI1 or POI2,1287.4576091061274
5271371,2017-06-21 21:53:18.403,CA,BC,Surrey,49.1947,-122.843,POI1 or POI2,4403.970296114316
5271647,2017-06-21 10:53:16.967,CA,SK,Regina,50.44058,-104.58185,POI1 or POI2,3096.791472787815
5272113,2017-06-21 09:53:21.533,CA,ON,London,42.9536,-81.3418,POI1 or POI2,1464.0332681623036
5272332,2017-06-21 09:53:21.297,CA,AB,Calgary,51.05376,-114.08389,POI1 or POI2,3748.8611831596013
5272704,2017-06-21 22:53:21.600,CA,AB,Calgary,51.01826,-114.10964,POI1 or POI2,3751.346125293884
5272876,2017-06-21 03:53:27.390,CA,ON,Toronto,43.68708,-79.3976,POI1 or POI2,1291.309286390429
5272885,2017-06-21 22:53:27.943,CA,QC,Drummondville,45.85484,-72.58385,POI3,730.7647128161472
5273119,2017-06-21 16:53:27.450,CA,BC,Surrey,49.11819,-122.88898,POI1 or POI2,4409.748764848076
5273267,2017-06-21 16:53:31.067,CA,AB,Edmonton,53.59481,-113.34283,POI1 or POI2,3658.4308396905994
5273774,2017-06-21 17:53:31.557,CA,SK,Warman,52.32845,-106.57728,POI1 or POI2,3218.714691408049
5273804,2017-06-21 02:53:28.720,CA,QC,Montréal,45.5336,-73.6744,POI3,815.1764339650274
5274049,2017-06-21 21:53:32.420,CA,ON,Espanola,46.2557,-81.7642,POI3,1438.479262013764
5274309,2017-06-21 07:53:33.250,CA,ON,Cambridge,43.40067,-80.36608,POI3,1374.6627317812674
5274411,2017-06-21 09:53:34.183,CA,ON,Scarborough,43.83634,-79.25104,POI3,1276.147011021118
5274961,2017-06-21 08:53:40.857,CA,MB,Winnipeg,49.92443,-97.2059,POI1 or POI2,2576.494354843802
5275060,2017-06-21 21:53:39.917,CA,ON,Toronto,21.32052,40.43247,POI4,9343.702688697704
5275112,2017-06-21 18:53:40.970,CA,NB,Moncton,46.10739,-64.81688,POI4,157.3260936090091
5275264,2017-06-21 00:53:44.120,CA,AB,Calgary,51.01548,-114.14878,POI1 or POI2,3754.092812997863
5275401,2017-06-21 01:53:40.853,CA,BC,Kaslo,49.91122,-116.90508,POI1 or POI2,3970.439451788401
5275545,2017-06-21 22:53:45.770,CA,ON,Windsor,42.3084,-82.83846,POI1 or POI2,1602.1591593479156
5275578,2017-06-21 11:53:42.603,CA,ON,North York,43.75484,-79.4896,POI1 or POI2,1296.805871421638
5275655,2017-06-21 11:53:43.117,CA,NB,Moncton,46.10259,-64.77311,POI4,154.34939271428775
5275686,2017-06-21 22:53:45.243,CA,BC,Abbotsford,49.03526,-122.31636,POI1 or POI2,4372.855794588399
5275753,2017-06-21 14:53:43.610,CA,NB,Moncton,46.1019,-64.8501,POI4,158.9813876883261
5275988,2017-06-21 01:53:47.253,CA,AB,Innisfail,52.0225,-113.951,POI1 or POI2,3721.7500903636897
5276319,2017-06-21 18:53:44.423,CA,BC,Vernon,50.23599,-119.4409,POI1 or POI2,4136.983387310301
5276405,2017-06-21 03:53:47.293,CA,AB,Wetaskiwin,52.9597,-113.487,POI1 or POI2,3676.1040366209413
5276500,2017-06-21 07:53:46.950,CA,BC,North Saanich,48.63601,-123.47112,POI1 or POI2,4466.940044817883
5276651,2017-06-21 08:53:47.683,CA,AB,Red Deer,52.17452,-113.8732,POI1 or POI2,3713.929563193507
5276792,2017-06-21 18:53:48.883,CA,SK,Estevan,49.09685,-103.03027,POI1 or POI2,3002.3358445084996
5276970,2017-06-21 11:53:51.587,CA,ON,Barrie,44.3921,-79.6748,POI1 or POI2,1297.327771520494
5277096,2017-06-21 20:53:51.100,CA,ON,Scarborough,43.83629,-79.25105,POI1 or POI2,1276.148998359356
5277197,2017-06-21 07:53:51.957,CA,SK,Macrorie,51.41184,-107.15691,POI1 or POI2,3266.1602448389554
5277547,2017-06-21 09:53:51.590,CA,QC,Rouyn-Noranda,48.2395,-79.0178,POI3,1245.5554483026804
5277592,2017-06-21 06:53:51.630,CA,ON,Mississauga,43.58111,-79.78296,POI3,1324.191753912472
5277787,2017-06-21 02:53:53.570,CA,QC,Deux-Montagnes,45.54889,-73.89174,POI3,832.0486319547641
5277927,2017-06-21 17:53:55.040,CA,AB,Edmonton,53.54797,-113.5942,POI1 or POI2,3675.484968925848
5278218,2017-06-21 19:53:58.673,CA,ON,Chatham,42.4209,-82.1993,POI1 or POI2,1548.4012298689156
5278269,2017-06-21 00:54:02.420,CA,AB,Edmonton,53.40503,-113.5346,POI1 or POI2,3673.3492317336472
5278346,2017-06-21 10:54:02.217,CA,ON,Mississauga,43.63348,-79.61179,POI1 or POI2,1309.4381871676635
5278428,2017-06-21 19:54:03.740,CA,QC,Montréal,45.46921,-73.63864,POI3,812.5866824068381
5278509,2017-06-21 01:54:03.757,CA,ON,Milton,43.51976,-79.84619,POI3,1330.7642302575043
5278535,2017-06-21 00:54:03.507,CA,AB,Lacombe,52.47995,-113.71814,POI1 or POI2,3698.589267657735
5278748,2017-06-21 16:54:03.717,CA,ON,London,42.98761,-81.25129,POI1 or POI2,1455.9146868555254
5278758,2017-06-21 08:54:07.343,CA,AB,Edmonton,53.59443,-113.54631,POI1 or POI2,3671.777500226943
5279020,2017-06-21 06:54:06.833,CA,QC,Saint-Bruno,45.53611,-73.30804,POI3,786.6592528525283
5279484,2017-06-21 01:54:06.673,CA,ON,Thornhill,43.80782,-79.42071,POI3,1290.1141874441137
5279941,2017-06-21 15:54:07.500,CA,AB,Edmonton,53.42781,-113.45392,POI1 or POI2,3667.7542183103355
5281418,2017-06-21 19:54:13.950,CA,AB,Calgary,51.1626,-113.9537,POI1 or POI2,3737.7626550553523
5282408,2017-06-21 22:54:15.500,CA,ON,Guelph,43.55627,-80.27213,POI1 or POI2,1363.1108193065056
5282531,2017-06-21 16:54:18.817,CA,QC,Gatineau,45.5124,-75.743,POI3,976.2133969695891
5282931,2017-06-21 13:54:14.133,CA,ON,Belleville,44.1737,-77.3967,POI3,1123.4072304742308
5283087,2017-06-21 16:54:18.913,CA,ON,East York,43.6872,-79.3368,POI3,1286.5500953100982
5283147,2017-06-21 12:54:15.800,CA,AB,Edmonton,53.42785,-113.45396,POI1 or POI2,3667.756351918926
5283358,2017-06-21 21:54:18.860,CA,ON,Ottawa,45.3761,-75.64311,POI3,969.2317955837402
5283560,2017-06-21 07:54:16.633,CA,ON,North York,43.76057,-79.41115,POI3,1290.5257995297652
5284178,2017-06-21 08:54:19.290,CA,AB,Red Deer,52.2954,-113.8073,POI1 or POI2,3707.507521491439
5284808,2017-06-21 06:54:22.010,CA,AB,Edmonton,53.52158,-113.4876,POI1 or POI2,3668.810947358974
5285042,2017-06-21 06:54:22.497,CA,AB,Edmonton,53.54318,-113.4779,POI1 or POI2,3667.9109264466574
5285127,2017-06-21 22:54:24.133,CA,AB,Edmonton,53.57279,-113.46749,POI1 or POI2,3666.869681299167
5285236,2017-06-21 08:54:22.113,CA,SK,Saskatoon,52.1305,-106.66316,POI1 or POI2,3225.9188521793008
5285338,2017-06-21 06:54:21.777,CA,AB,Calgary,50.9648,-114.0942,POI1 or POI2,3751.368611825402
5285920,2017-06-21 02:54:29.210,CA,AB,Calgary,51.0453,-114.15788,POI1 or POI2,3754.1148073139366
5285936,2017-06-21 10:54:29.233,CA,AB,Calgary,50.97999,-114.01989,POI1 or POI2,3745.948018079832
5287513,2017-06-21 01:54:32.797,CA,BC,Vancouver,49.28437,-123.12126,POI1 or POI2,4420.161058991394
5287739,2017-06-21 06:54:33.940,CA,AB,Grande Prairie,55.1926,-118.796,POI1 or POI2,3987.5010668235973
5288993,2017-06-21 21:54:32.943,CA,ON,Brantford,43.16373,-80.25857,POI1 or POI2,1373.0474806385407
5289027,2017-06-21 15:54:33.103,CA,ON,Peterborough,44.3128,-78.3256,POI1 or POI2,1193.2822950371472
5289081,2017-06-21 12:54:32.780,CA,ON,Scarborough,43.80527,-79.20581,POI1 or POI2,1273.3610931006651
5289496,2017-06-21 07:54:33.933,CA,AB,Canmore,51.15201,-115.55895,POI1 or POI2,3847.923917079448
5290480,2017-06-21 20:54:36.223,CA,AB,Calgary,51.07765,-114.16401,POI1 or POI2,3753.8838227521373
5291502,2017-06-21 14:54:44.060,CA,AB,Calgary,50.97116,-114.01151,POI1 or POI2,3745.550077789307
5291995,2017-06-21 01:54:44.123,CA,BC,Burnaby,49.22578,-123.00561,POI1 or POI2,4414.160293103532
5292979,2017-06-21 20:54:45.513,CA,SK,Saskatoon,52.12335,-106.73821,POI1 or POI2,3231.0803683919294
5293259,2017-06-21 11:54:48.093,CA,ON,Ottawa,45.4123,-75.7108,POI3,974.2715525082434
5294232,2017-06-21 09:54:47.860,CA,AB,Edmonton,53.54361,-113.4957,POI1 or POI2,3669.0740127595955
5294470,2017-06-21 05:54:48.037,CA,ON,Ottawa,45.4113,-75.7068,POI3,973.966262764824
5294552,2017-06-21 13:54:49.380,CA,AB,Red Deer,52.31311,-113.82782,POI1 or POI2,3708.5999391489163
5294818,2017-06-21 00:54:48.093,CA,ON,Etobicoke,43.6038,-79.5358,POI1 or POI2,1304.26556810926
5295013,2017-06-21 08:54:48.940,CA,ON,Brantford,43.1662,-80.2605,POI1 or POI2,1373.1250548889273
5295100,2017-06-21 07:54:49.220,CA,AB,Calgary,51.12862,-113.95675,POI1 or POI2,3738.640605328618
5295196,2017-06-21 12:54:49.240,CA,AB,Chestermere,51.0278,-113.836,POI1 or POI2,3732.3416016761926
5295354,2017-06-21 12:54:49.070,CA,AB,Calgary,51.12369,-113.94966,POI1 or POI2,3738.251260275761
5295908,2017-06-21 07:54:57.017,CA,BC,Burnaby,49.2717,-123.097,POI1 or POI2,4418.915839411324
5296124,2017-06-21 00:54:56.683,CA,ON,Toronto,43.76763,-79.50409,POI1 or POI2,1297.6232676895777
5296499,2017-06-21 10:54:59.570,CA,QC,Rimouski,48.44186,-68.55792,POI3,539.8540287412121
5296625,2017-06-21 13:54:59.247,CA,AB,Calgary,50.90897,-113.93257,POI1 or POI2,3741.3762812710474
5296709,2017-06-21 11:54:59.383,CA,AB,Lethbridge,49.71171,-112.82266,POI1 or POI2,3689.6896196221983
5296755,2017-06-21 14:55:01.620,CA,AB,Calgary,51.04046,-114.08025,POI1 or POI2,3748.8784598969764
5296864,2017-06-21 14:54:59.507,CA,SK,Saskatoon,52.1082,-106.57,POI1 or POI2,3219.738814429988
5296956,2017-06-21 19:54:59.877,CA,QC,Trois-Rivieres,46.33935,-72.65361,POI3,740.0603452417628
5297012,2017-06-21 17:55:01.870,CA,MB,Winnipeg,49.95939,-97.16861,POI1 or POI2,2573.7326759107027
5298361,2017-06-21 18:55:03.913,CA,ON,Mississauga,43.5842,-79.5645,POI1 or POI2,1307.0238923256593
5298993,2017-06-21 17:55:04.170,CA,AB,Calgary,50.97466,-114.07384,POI1 or POI2,3749.7674843531518
5299122,2017-06-21 12:55:09.243,CA,AB,Edmonton,53.5478,-113.59431,POI1 or POI2,3675.4942766049435
5299289,2017-06-21 05:55:11.200,CA,BC,Victoria,48.43243,-123.5322,POI1 or POI2,4478.488384432802
5299449,2017-06-21 00:55:14.270,CA,AB,Calgary,51.0876,-114.109,POI1 or POI2,3749.907111418478
5299566,2017-06-21 00:55:14.263,CA,SK,Saskatoon,52.1567,-106.7134,POI1 or POI2,3229.145902415936
5299889,2017-06-21 06:55:15.340,CA,ON,Harcourt,44.6814,-78.0667,POI1 or POI2,1166.4826961639797
5300080,2017-06-21 05:55:14.230,CA,ON,Hudson,47.5211,-79.7672,POI1 or POI2,1290.5318951516085
5300164,2017-06-21 11:55:14.397,CA,AB,Lethbridge,49.67568,-112.9061,POI1 or POI2,3696.3757879074547
5300667,2017-06-21 18:55:19.057,CA,ON,Brampton,43.76023,-79.72686,POI1 or POI2,1315.2372358796733
5301911,2017-06-21 16:55:19.310,CA,ON,Niagara Falls,43.1256,-79.1056,POI1 or POI2,1284.1947998354747
5302289,2017-06-21 09:55:22.257,CA,AB,Calgary,51.1506,-114.081,POI1 or POI2,3746.7309020559273
5302455,2017-06-21 05:55:20.837,CA,AB,Red Deer,52.27364,-113.82093,POI1 or POI2,3708.7778907886877
5302526,2017-06-21 07:55:22.280,CA,AB,Edmonton,53.57927,-113.43069,POI1 or POI2,3664.377968644898
5302680,2017-06-21 11:55:23.343,CA,AB,Calgary,50.92633,-113.93144,POI1 or POI2,3740.9461355028975
5302939,2017-06-21 12:55:24.907,CA,BC,Vancouver,49.28018,-123.07188,POI1 or POI2,4416.8940071020315
5302979,2017-06-21 00:55:29.317,CA,AB,Calgary,50.88598,-113.95087,POI1 or POI2,3743.1053022038545
5303037,2017-06-21 16:55:29.790,CA,ON,Kenora,49.7828,-94.4411,POI1 or POI2,2378.5912217028213
5303339,2017-06-21 18:55:29.600,CA,AB,Calgary,51.08745,-113.94652,POI1 or POI2,3738.7526224079475
5303575,2017-06-21 00:55:29.273,CA,ON,Hanover,44.14142,-81.02925,POI1 or POI2,1408.3812592654967
5303957,2017-06-21 09:55:33.633,CA,ON,Richmond Hill,43.86139,-79.43508,POI1 or POI2,1289.9483004834237
5304058,2017-06-21 20:55:33.267,CA,AB,Calgary,51.08975,-113.9544,POI1 or POI2,3739.248193526585
5304135,2017-06-21 18:55:34.183,CA,ON,Mississauga,43.5677,-79.6328,POI1 or POI2,1312.8004128377272
5304223,2017-06-21 00:55:34.467,CA,AB,Calgary,51.0407,-114.12823,POI1 or POI2,3752.1705268925143
5304535,2017-06-21 02:55:35.870,CA,ON,Ottawa,45.3348,-75.0834,POI3,925.8798312019121
5305383,2017-06-21 09:55:35.660,CA,ON,Kitchener,43.4242,-80.5427,POI3,1387.827828574739
5305538,2017-06-21 08:55:35.860,CA,ON,Etobicoke,43.6075,-79.5013,POI3,1301.4706004197076
5305916,2017-06-21 01:55:34.070,CA,ON,Mississauga,43.6824,-79.6215,POI3,1308.9440444031295
5306081,2017-06-21 20:55:35.577,CA,ON,Kingston,44.2411,-76.5788,POI3,1058.0036501241386
5306141,2017-06-21 21:55:35.600,CA,SK,Regina,50.4186,-104.619,POI1 or POI2,3099.6429909164
5306237,2017-06-21 02:55:35.610,CA,ON,Mississauga,43.656,-79.61,POI1 or POI2,1308.7183656549325
5306499,2017-06-21 00:55:35.833,CA,ON,Fort Erie,42.91397,-78.9206,POI1 or POI2,1276.443613567644
5306553,2017-06-21 02:55:36.363,CA,BC,Port Coquitlam,49.2768,-122.765,POI1 or POI2,4395.809868163724
5306592,2017-06-21 10:55:37.303,CA,AB,Airdrie,51.25295,-114.02271,POI1 or POI2,3740.7266295156855
5306632,2017-06-21 21:55:37.497,CA,AB,Edmonton,53.5577,-113.5959,POI1 or POI2,3675.4770503424497
5306636,2017-06-21 08:55:35.683,CA,ON,Toronto,43.65392,-79.4394,POI1 or POI2,1295.4266138505316
5306917,2017-06-21 18:55:37.433,CA,AB,Calgary,51.02632,-113.97332,POI1 or POI2,3741.8127676599843
5307572,2017-06-21 12:55:36.740,CA,AB,Calgary,51.04026,-114.06838,POI1 or POI2,3748.066795617206
5307847,2017-06-21 19:55:37.757,CA,AB,Edmonton,53.60113,-113.44111,POI1 or POI2,3664.800024129555
5307995,2017-06-21 08:55:41.427,CA,ON,North York,43.7631,-79.33803,POI1 or POI2,1284.7422042772005
5308612,2017-06-21 03:55:44.857,CA,ON,Minden,45.041,-78.5161,POI1 or POI2,1196.5197031976872
5309051,2017-06-21 17:55:44.197,CA,QC,Saint-Jérôme,45.8933,-74.1367,POI3,850.9787942883441
5309735,2017-06-21 06:55:44.557,CA,AB,Stony Plain,53.32836,-114.10016,POI1 or POI2,3711.593615634703
5310065,2017-06-21 19:55:50.910,CA,ON,North York,43.7612,-79.3945,POI1 or POI2,1289.207482227523
5310242,2017-06-21 10:55:51.650,CA,AB,Edmonton,53.44669,-113.43796,POI1 or POI2,3666.469902543297
5310484,2017-06-21 07:55:50.783,CA,AB,Calgary,51.0016,-114.074,POI1 or POI2,3749.232686981829
5310555,2017-06-21 04:55:50.833,CA,ON,Mississauga,43.61766,-79.63592,POI1 or POI2,1311.73560861848
5310942,2017-06-21 18:55:49.300,CA,ON,Brampton,43.76552,-79.76065,POI1 or POI2,1317.750748907375
5311042,2017-06-21 20:55:50.817,CA,AB,Calgary,51.1733,-114.124,POI1 or POI2,3749.2299862826626
5311131,2017-06-21 01:55:50.843,CA,ON,Toronto,43.6394,-79.3839,POI1 or POI2,1291.4597189559433
5312310,2017-06-21 11:55:51.183,CA,MB,Winnipeg,49.9384,-97.0985,POI1 or POI2,2568.7759827250156
5312346,2017-06-21 18:55:49.687,CA,AB,Calgary,50.91065,-114.10454,POI1 or POI2,3753.1866667092427
5312710,2017-06-21 11:55:51.030,CA,AB,Calgary,50.98554,-114.07364,POI1 or POI2,3749.533055927772
5312713,2017-06-21 13:55:51.153,CA,ON,North York,43.7525,-79.4471,POI1 or POI2,1293.5386277119796
5313440,2017-06-21 05:55:56.300,CA,BC,West Vancouver,49.33056,-123.16649,POI1 or POI2,4421.71704867122
